t,hour,acc,acc_true,T_deck,T_air,wind,turbulence,traffic_rate,exc_rms,damage,regime,f1,f2,a1,a2,a3,a4
671.35,22.37833,0.003806749,0.003030454,9.711762,9.40087,3.526354,0.1648555,58.2747,0.002499311,0,0,2.001729,6.003459,1.005838,-0.9529499,0.9005524,-0.9100029
671.4,22.38,-0.001691952,-0.0005251856,9.711521,9.408273,3.52146,0.1631322,58.25212,0.002499918,0,0,2.001731,6.003462,1.005836,-0.9529476,0.9005502,-0.9100028
671.45,22.38167,-0.001009566,-0.001083323,9.71128,9.415677,3.516566,0.1614088,58.22955,0.002494628,0,0,2.001732,6.003465,1.005833,-0.9529452,0.9005481,-0.9100028
671.5,22.38333,-0.001980893,-0.002105633,9.711039,9.42308,3.511671,0.1596854,58.20697,0.002501187,0,0,2.001734,6.003468,1.005831,-0.9529428,0.9005459,-0.9100027
671.55,22.385,-0.005301641,-0.004517259,9.710846,9.428679,3.512309,0.1595099,58.18505,0.002495804,0,0,2.001735,6.00347,1.005829,-0.9529409,0.9005442,-0.9100027
671.6,22.38667,-0.003079678,-0.003810407,9.710654,9.434277,3.512946,0.1593345,58.16313,0.002498327,0,0,2.001736,6.003472,1.005828,-0.952939,0.9005424,-0.9100026
671.65,22.38833,-0.0003525522,-0.0002279463,9.710461,9.439875,3.513583,0.159159,58.14121,0.002509174,0,0,2.001737,6.003474,1.005826,-0.9529371,0.9005407,-0.9100026
671.7,22.39,-0.001611045,-0.002006606,9.710269,9.445473,3.514221,0.1589835,58.11928,0.002542753,0,0,2.001738,6.003477,1.005824,-0.9529352,0.900539,-0.9100026
671.75,22.39167,0.003669741,0.002717188,9.710076,9.451072,3.514858,0.158808,58.09736,0.002567448,0,0,2.00174,6.003479,1.005822,-0.9529334,0.9005372,-0.9100025
671.8,22.39333,0.008444162,0.008449636,9.709884,9.45667,3.515495,0.1586325,58.07544,0.002560661,0,0,2.001741,6.003481,1.005821,-0.9529315,0.9005355,-0.9100025
671.85,22.395,0.002925379,0.003095412,9.709691,9.462268,3.516132,0.1584571,58.05352,0.002557438,0,0,2.001742,6.003484,1.005819,-0.9529296,0.9005338,-0.9100025
671.9,22.39667,0.002926759,0.003157064,9.709499,9.467866,3.51677,0.1582816,58.0316,0.002556009,0,0,2.001743,6.003486,1.005817,-0.9529277,0.900532,-0.9100024
671.95,22.39833,0.000736363,0.001763475,9.709306,9.473465,3.517407,0.1581061,58.00968,0.002540842,0,0,2.001744,6.003488,1.005815,-0.9529258,0.9005303,-0.9100024
672,22.4,-0.00671642,-0.006489761,9.709114,9.479063,3.518044,0.1579306,57.98776,0.002517376,0,0,2.001745,6.003491,1.005814,-0.9529239,0.9005286,-0.9100024
672.05,22.40167,-0.007876499,-0.007344975,9.708934,9.480405,3.525377,0.1604729,57.96647,0.002478556,0,0,2.001746,6.003493,1.005812,-0.9529221,0.900527,-0.9100023
672.1,22.40333,-0.00418742,-0.004225477,9.708754,9.481748,3.532711,0.1630151,57.94519,0.002481394,0,0,2.001747,6.003495,1.00581,-0.9529203,0.9005253,-0.9100023
672.15,22.405,-0.003019378,-0.002216391,9.708574,9.48309,3.540044,0.1655574,57.92391,0.002459785,0,0,2.001749,6.003497,1.005809,-0.9529186,0.9005237,-0.9100023
672.2,22.40667,-0.002291588,-0.001349808,9.708395,9.484432,3.547377,0.1680996,57.90262,0.002444575,0,0,2.00175,6.003499,1.005807,-0.9529168,0.9005221,-0.9100022
672.25,22.40833,0.005217709,0.005085208,9.708215,9.485774,3.55471,0.1706419,57.88134,0.002415277,0,0,2.001751,6.003501,1.005805,-0.952915,0.9005205,-0.9100022
672.3,22.41,0.009697572,0.009320792,9.708035,9.487117,3.562043,0.1731841,57.86005,0.002383189,0,0,2.001752,6.003504,1.005804,-0.9529133,0.9005189,-0.9100021
672.35,22.41167,0.002562465,0.0020363,9.707855,9.488459,3.569376,0.1757264,57.83877,0.002360191,0,0,2.001753,6.003506,1.005802,-0.9529115,0.9005173,-0.9100021
672.4,22.41333,0.001153611,0.000443967,9.707675,9.489801,3.57671,0.1782686,57.81749,0.002294208,0,0,2.001754,6.003508,1.005801,-0.9529097,0.9005156,-0.9100021
672.45,22.415,0.001384928,0.001115644,9.707496,9.491143,3.584043,0.1808109,57.7962,0.00225071,0,0,2.001755,6.00351,1.005799,-0.9529079,0.900514,-0.910002
672.5,22.41667,-0.006240536,-0.006395066,9.707316,9.492486,3.591376,0.1833531,57.77492,0.002221639,0,0,2.001756,6.003512,1.005797,-0.9529062,0.9005124,-0.910002
672.55,22.41833,-0.006282043,-0.007220717,9.707062,9.483395,3.596074,0.1816366,57.75425,0.002204645,0,0,2.001758,6.003515,1.005795,-0.9529037,0.9005101,-0.910002
672.6,22.42,0.0001606884,8.451157e-05,9.706808,9.474303,3.600772,0.1799201,57.73359,0.002139383,0,0,2.001759,6.003518,1.005793,-0.9529012,0.9005078,-0.9100019
672.65,22.42167,-0.002898407,-0.001304906,9.706555,9.465212,3.605471,0.1782036,57.71292,0.002109733,0,0,2.001761,6.003521,1.00579,-0.9528987,0.9005055,-0.9100019
672.7,22.42333,-0.001915446,-0.002368911,9.706301,9.456121,3.610169,0.1764871,57.69225,0.002097879,0,0,2.001762,6.003524,1.005788,-0.9528962,0.9005033,-0.9100018
672.75,22.425,0.007173006,0.007049086,9.706047,9.44703,3.614867,0.1747706,57.67159,0.002098589,0,0,2.001764,6.003527,1.005786,-0.9528937,0.900501,-0.9100018
672.8,22.42667,0.006558119,0.006388473,9.705794,9.437939,3.619565,0.1730541,57.65092,0.002110911,0,0,2.001765,6.003531,1.005783,-0.9528912,0.9004987,-0.9100017
672.85,22.42833,0.0007162879,0.0005185111,9.70554,9.428848,3.624263,0.1713376,57.63026,0.002134245,0,0,2.001767,6.003534,1.005781,-0.9528887,0.9004964,-0.9100017
672.9,22.43,0.002948734,0.003425199,9.705286,9.419757,3.628962,0.1696211,57.60959,0.0021439,0,0,2.001768,6.003537,1.005779,-0.9528862,0.9004941,-0.9100016
672.95,22.43167,0.000978176,0.000311005,9.705032,9.410665,3.63366,0.1679046,57.58892,0.002149223,0,0,2.00177,6.00354,1.005777,-0.9528837,0.9004918,-0.9100016
673,22.43333,-0.007198955,-0.006193186,9.704779,9.401574,3.638358,0.1661881,57.56826,0.002161596,0,0,2.001771,6.003543,1.005774,-0.9528812,0.9004896,-0.9100015
673.05,22.435,-0.005372381,-0.00567109,9.704494,9.3976,3.639604,0.165927,57.54819,0.002180269,0,0,2.001773,6.003546,1.005772,-0.9528784,0.900487,-0.9100015
673.1,22.43667,-0.000924292,-0.001636603,9.704209,9.393625,3.640849,0.165666,57.52812,0.002172705,0,0,2.001775,6.00355,1.005769,-0.9528756,0.9004844,-0.9100014
673.15,22.43833,0.0007846443,0.0002062727,9.703925,9.38965,3.642095,0.1654049,57.50806,0.002152381,0,0,2.001776,6.003553,1.005766,-0.9528728,0.9004819,-0.9100014
673.2,22.44,-0.001236463,-0.001518719,9.70364,9.385676,3.643341,0.1651439,57.48799,0.002151842,0,0,2.001778,6.003556,1.005764,-0.95287,0.9004793,-0.9100013
673.25,22.44167,0.002838011,0.00358353,9.703356,9.381701,3.644587,0.1648828,57.46792,0.002134888,0,0,2.00178,6.00356,1.005761,-0.9528672,0.9004768,-0.9100013
673.3,22.44333,0.007393857,0.007499544,9.703071,9.377727,3.645832,0.1646218,57.44786,0.002133288,0,0,2.001782,6.003563,1.005759,-0.9528644,0.9004742,-0.9100012
673.35,22.445,0.001876583,0.001723291,9.702786,9.373752,3.647078,0.1643607,57.42779,0.002129567,0,0,2.001783,6.003567,1.005756,-0.9528616,0.9004716,-0.9100012
673.4,22.44667,-1.795857e-05,0.000687917,9.702502,9.369777,3.648324,0.1640997,57.40773,0.002114374,0,0,2.001785,6.00357,1.005754,-0.9528588,0.9004691,-0.9100011
673.45,22.44833,0.0002311662,-0.0005537555,9.702217,9.365803,3.64957,0.1638386,57.38766,0.002118291,0,0,2.001787,6.003573,1.005751,-0.952856,0.9004665,-0.9100011
673.5,22.45,-0.005990017,-0.005512909,9.701933,9.361828,3.650815,0.1635776,57.36759,0.002119382,0,0,2.001788,6.003577,1.005748,-0.9528532,0.900464,-0.910001
673.55,22.45167,-0.003656464,-0.003764701,9.701653,9.362107,3.632306,0.1629896,57.34811,0.002119917,0,0,2.00179,6.00358,1.005746,-0.9528504,0.9004614,-0.9100009
673.6,22.45333,-0.000791395,-0.0008900376,9.701373,9.362387,3.613796,0.1624015,57.32862,0.002104872,0,0,2.001792,6.003584,1.005743,-0.9528477,0.9004589,-0.9100009
673.65,22.455,0.001045568,0.001550381,9.701093,9.362666,3.595287,0.1618135,57.30914,0.002097849,0,0,2.001793,6.003587,1.005741,-0.9528449,0.9004564,-0.9100008
673.7,22.45667,0.003682014,0.002517,9.700813,9.362946,3.576777,0.1612255,57.28965,0.002068814,0,0,2.001795,6.00359,1.005738,-0.9528422,0.9004539,-0.9100008
673.75,22.45833,0.001072831,0.0004620638,9.700533,9.363225,3.558268,0.1606374,57.27017,0.002010819,0,0,2.001797,6.003594,1.005736,-0.9528394,0.9004514,-0.9100007
673.8,22.46,0.002034861,0.002434167,9.700253,9.363504,3.539758,0.1600494,57.25069,0.001994719,0,0,2.001799,6.003597,1.005733,-0.9528366,0.9004488,-0.9100007
673.85,22.46167,0.0003405128,0.0002372337,9.699973,9.363784,3.521249,0.1594614,57.2312,0.00199409,0,0,2.0018,6.0036,1.00573,-0.9528339,0.9004463,-0.9100006
673.9,22.46333,-0.002119284,-0.002244055,9.699693,9.364063,3.502739,0.1588733,57.21172,0.002003972,0,0,2.001802,6.003604,1.005728,-0.9528311,0.9004438,-0.9100006
673.95,22.465,0.0003732752,0.0009524299,9.699413,9.364343,3.48423,0.1582853,57.19223,0.002004815,0,0,2.001804,6.003607,1.005725,-0.9528284,0.9004413,-0.9100005
674,22.46667,-0.001890223,-0.002464856,9.699133,9.364622,3.46572,0.1576973,57.17275,0.002016293,0,0,2.001805,6.00361,1.005723,-0.9528256,0.9004388,-0.9100005
674.05,22.46833,-0.002366868,-0.002447067,9.698847,9.363538,3.461342,0.1564821,57.15383,0.002028943,0,0,2.001807,6.003614,1.00572,-0.9528228,0.9004362,-0.9100004
674.1,22.47,0.002943445,0.002686769,9.69856,9.362454,3.456964,0.1552669,57.13491,0.002054809,0,0,2.001809,6.003617,1.005718,-0.95282,0.9004336,-0.9100004
674.15,22.47167,-0.000839661,1.246601e-05,9.698274,9.36137,3.452585,0.1540517,57.11599,0.002055553,0,0,2.00181,6.003621,1.005715,-0.9528172,0.900431,-0.9100003
674.2,22.47333,-0.001834875,-0.001233108,9.697987,9.360286,3.448207,0.1528365,57.09707,0.002057985,0,0,2.001812,6.003624,1.005712,-0.9528143,0.9004284,-0.9100003
674.25,22.475,0.002554103,0.002553507,9.6977,9.359203,3.443829,0.1516213,57.07815,0.002066936,0,0,2.001814,6.003628,1.00571,-0.9528115,0.9004259,-0.9100002
674.3,22.47667,0.002216509,0.00179776,9.697414,9.358119,3.439451,0.1504061,57.05923,0.002076,0,0,2.001816,6.003631,1.005707,-0.9528087,0.9004233,-0.9100001
674.35,22.47833,7.888869e-05,-0.0009533505,9.697127,9.357035,3.435073,0.1491909,57.04031,0.002071202,0,0,2.001817,6.003635,1.005705,-0.9528059,0.9004207,-0.9100001
674.4,22.48,-0.001381571,-0.001398171,9.696841,9.355951,3.430694,0.1479757,57.02139,0.002074225,0,0,2.001819,6.003638,1.005702,-0.952803,0.9004181,-0.91
674.45,22.48167,-0.002149904,-0.001190396,9.696554,9.354867,3.426316,0.1467605,57.00247,0.002080309,0,0,2.001821,6.003641,1.005699,-0.9528002,0.9004156,-0.91
674.5,22.48333,0.001053965,0.0004886856,9.696267,9.353783,3.421938,0.1455454,56.98355,0.002092748,0,0,2.001822,6.003645,1.005697,-0.9527974,0.900413,-0.9099999
674.55,22.485,0.0002011171,-8.258583e-05,9.695868,9.339865,3.424216,0.1451692,56.96518,0.002104848,0,0,2.001825,6.00365,1.005693,-0.9527935,0.9004094,-0.9099999
674.6,22.48667,-0.0001466498,0.0001743917,9.695468,9.325947,3.426494,0.144793,56.9468,0.002091643,0,0,2.001827,6.003654,1.00569,-0.9527895,0.9004058,-0.9099998
674.65,22.48833,0.001586252,0.002075799,9.695068,9.312029,3.428773,0.1444168,56.92843,0.002093331,0,0,2.00183,6.003659,1.005686,-0.9527856,0.9004022,-0.9099997
674.7,22.49,-0.002361834,-0.001339779,9.694669,9.298111,3.431051,0.1440407,56.91006,0.00207204,0,0,2.001832,6.003664,1.005682,-0.9527817,0.9003986,-0.9099996
674.75,22.49167,0.0004674506,0.0006663497,9.694269,9.284192,3.433329,0.1436645,56.89169,0.002059123,0,0,2.001834,6.003669,1.005679,-0.9527777,0.900395,-0.9099996
674.8,22.49333,0.003779601,0.003208834,9.693869,9.270274,3.435608,0.1432883,56.87331,0.002036254,0,0,2.001837,6.003674,1.005675,-0.9527738,0.9003914,-0.9099995
674.85,22.495,-0.004613418,-0.003778811,9.693469,9.256356,3.437886,0.1429121,56.85494,0.002017609,0,0,2.001839,6.003678,1.005671,-0.9527699,0.9003878,-0.9099994
674.9,22.49667,-0.003580098,-0.002621397,9.69307,9.242438,3.440164,0.142536,56.83657,0.002010859,0,0,2.001842,6.003683,1.005668,-0.9527659,0.9003842,-0.9099993
674.95,22.49833,0.001967421,0.002839262,9.69267,9.22852,3.442442,0.1421598,56.8182,0.002003949,0,0,2.001844,6.003688,1.005664,-0.952762,0.9003806,-0.9099993
675,22.5,-0.001126357,-0.00196949,9.69227,9.214602,3.444721,0.1417836,56.79982,0.001971809,0,0,2.001846,6.003693,1.00566,-0.952758,0.900377,-0.9099992
675.05,22.50167,-0.00471093,-0.004692477,9.691921,9.220293,3.446013,0.1411838,56.78198,0.001954562,0,0,2.001848,6.003697,1.005657,-0.9527546,0.9003739,-0.9099991
675.1,22.50333,0.003986338,0.004133357,9.691572,9.225984,3.447306,0.140584,56.76414,0.00194567,0,0,2.001851,6.003701,1.005654,-0.9527512,0.9003707,-0.909999
675.15,22.505,0.005281311,0.005173819,9.691223,9.231675,3.448599,0.1399843,56.7463,0.001946311,0,0,2.001853,6.003705,1.005651,-0.9527477,0.9003676,-0.909999
675.2,22.50667,-0.004082434,-0.005223044,9.690874,9.237367,3.449891,0.1393845,56.72846,0.001949959,0,0,2.001855,6.00371,1.005648,-0.9527443,0.9003644,-0.9099989
675.25,22.50833,0.0002218708,0.0002316896,9.690524,9.243058,3.451184,0.1387847,56.71062,0.001951437,0,0,2.001857,6.003714,1.005645,-0.9527409,0.9003613,-0.9099988
675.3,22.51,0.005912397,0.005926002,9.690175,9.248749,3.452477,0.1381849,56.69278,0.001969103,0,0,2.001859,6.003718,1.005641,-0.9527374,0.9003582,-0.9099988
675.35,22.51167,-0.003669301,-0.003293853,9.689826,9.254441,3.45377,0.1375851,56.67494,0.001970266,0,0,2.001861,6.003722,1.005638,-0.952734,0.900355,-0.9099987
675.4,22.51333,-0.001792396,-0.0009976508,9.689477,9.260132,3.455062,0.1369853,56.6571,0.001966275,0,0,2.001863,6.003726,1.005635,-0.9527305,0.9003519,-0.9099986
675.45,22.515,0.003344036,0.00313853,9.689128,9.265823,3.456355,0.1363856,56.63926,0.001967411,0,0,2.001865,6.003731,1.005632,-0.9527271,0.9003487,-0.9099986
675.5,22.51667,-0.005740161,-0.005261877,9.688778,9.271514,3.457648,0.1357858,56.62142,0.001952292,0,0,2.001867,6.003735,1.005629,-0.9527237,0.9003456,-0.9099985
675.55,22.51833,-0.004268454,-0.004232921,9.688515,9.281504,3.45377,0.1344452,56.60409,0.001958173,0,0,2.001869,6.003738,1.005626,-0.9527211,0.9003432,-0.9099985
675.6,22.52,0.006060097,0.006029037,9.688252,9.291493,3.449893,0.1331047,56.58676,0.0019705,0,0,2.001871,6.003741,1.005624,-0.9527185,0.9003408,-0.9099984
675.65,22.52167,0.002135775,0.002460289,9.687988,9.301482,3.446015,0.1317642,56.56944,0.001953424,0,0,2.001872,6.003744,1.005621,-0.9527159,0.9003385,-0.9099984
675.7,22.52333,-0.004533467,-0.004546866,9.687725,9.311472,3.442138,0.1304236,56.55211,0.001939297,0,0,2.001874,6.003747,1.005619,-0.9527133,0.9003361,-0.9099983
675.75,22.525,0.003316594,0.002617709,9.687462,9.321461,3.43826,0.1290831,56.53479,0.001928356,0,0,2.001875,6.00375,1.005617,-0.9527107,0.9003337,-0.9099983
675.8,22.52667,0.004829998,0.004358877,9.687198,9.33145,3.434383,0.1277426,56.51746,0.001926703,0,0,2.001877,6.003754,1.005614,-0.9527081,0.9003314,-0.9099982
675.85,22.52833,-0.005571969,-0.005233013,9.686935,9.34144,3.430505,0.126402,56.50014,0.001913285,0,0,2.001878,6.003757,1.005612,-0.9527055,0.900329,-0.9099982
675.9,22.53,-0.001679853,-0.001149161,9.686671,9.351429,3.426628,0.1250615,56.48281,0.001908917,0,0,2.00188,6.00376,1.005609,-0.9527029,0.9003266,-0.9099981
675.95,22.53167,0.00572443,0.005461985,9.686408,9.361418,3.42275,0.123721,56.46549,0.001897017,0,0,2.001882,6.003763,1.005607,-0.9527003,0.9003243,-0.9099981
676,22.53333,-0.003334183,-0.003506076,9.686145,9.371408,3.418873,0.1223804,56.44816,0.00188869,0,0,2.001883,6.003766,1.005605,-0.9526977,0.9003219,-0.909998
676.05,22.535,-0.002877894,-0.003226262,9.685952,9.379656,3.420939,0.1226683,56.43133,0.001880013,0,0,2.001884,6.003769,1.005603,-0.9526958,0.9003201,-0.909998
676.1,22.53667,0.00273991,0.002966115,9.685759,9.387904,3.423005,0.1229562,56.41451,0.001880114,0,0,2.001885,6.003771,1.005601,-0.9526939,0.9003184,-0.9099979
676.15,22.53833,-0.0006382296,-0.0005384415,9.685566,9.396152,3.425072,0.1232441,56.39768,0.001892478,0,0,2.001887,6.003773,1.005599,-0.952692,0.9003167,-0.9099979
676.2,22.54,-0.0003233415,-0.0001827691,9.685374,9.4044,3.427138,0.1235319,56.38086,0.001929209,0,0,2.001888,6.003776,1.005598,-0.9526902,0.9003149,-0.9099979
676.25,22.54167,0.001496473,0.001553009,9.685181,9.412648,3.429204,0.1238198,56.36403,0.001928897,0,0,2.001889,6.003778,1.005596,-0.9526883,0.9003132,-0.9099978
676.3,22.54333,0.001000949,0.0007340689,9.684988,9.420896,3.431271,0.1241077,56.34721,0.001931907,0,0,2.00189,6.00378,1.005594,-0.9526864,0.9003115,-0.9099978
676.35,22.545,2.301512e-05,-0.0002021834,9.684796,9.429144,3.433337,0.1243956,56.33038,0.001931114,0,0,2.001891,6.003782,1.005592,-0.9526845,0.9003097,-0.9099978
676.4,22.54667,-0.0008405762,-0.002001059,9.684603,9.437392,3.435403,0.1246834,56.31356,0.001931108,0,0,2.001892,6.003785,1.005591,-0.9526826,0.900308,-0.9099977
676.45,22.54833,0.000595092,0.0002005009,9.68441,9.445641,3.43747,0.1249713,56.29673,0.001927129,0,0,2.001894,6.003787,1.005589,-0.9526807,0.9003063,-0.9099977
676.5,22.55,0.00167639,0.001214419,9.684217,9.453889,3.439536,0.1252592,56.2799,0.00192917,0,0,2.001895,6.003789,1.005587,-0.9526788,0.9003045,-0.9099977
676.55,22.55167,-0.002362942,-0.002185305,9.683964,9.446436,3.434624,0.1255225,56.26356,0.00193736,0,0,2.001896,6.003792,1.005585,-0.9526763,0.9003023,-0.9099976
676.6,22.55333,-0.0005908094,-0.0002684971,9.683711,9.438983,3.429712,0.1257859,56.24722,0.001944204,0,0,2.001898,6.003795,1.005583,-0.9526738,0.9003,-0.9099976
676.65,22.555,0.002094845,0.002479178,9.683458,9.43153,3.4248,0.1260492,56.23088,0.001963461,0,0,2.001899,6.003799,1.00558,-0.9526713,0.9002977,-0.9099975
676.7,22.55667,-0.001318514,-0.0009316374,9.683205,9.424077,3.419889,0.1263126,56.21454,0.001972498,0,0,2.001901,6.003802,1.005578,-0.9526688,0.9002954,-0.9099975
676.75,22.55833,-0.001424649,-0.001674376,9.682952,9.416624,3.414977,0.1265759,56.1982,0.001968594,0,0,2.001902,6.003805,1.005576,-0.9526663,0.9002932,-0.9099974
676.8,22.56,0.001391035,0.00199102,9.682699,9.409171,3.410065,0.1268393,56.18186,0.001963539,0,0,2.001904,6.003808,1.005573,-0.9526638,0.9002909,-0.9099974
676.85,22.56167,0.001959471,0.001322347,9.682446,9.401718,3.405153,0.1271026,56.16552,0.001977648,0,0,2.001905,6.003811,1.005571,-0.9526613,0.9002886,-0.9099973
676.9,22.56333,-0.002235584,-0.001875139,9.682193,9.394265,3.400241,0.127366,56.14918,0.001975632,0,0,2.001907,6.003814,1.005569,-0.9526588,0.9002863,-0.9099973
676.95,22.565,6.429502e-05,0.0004372206,9.68194,9.386812,3.395329,0.1276293,56.13284,0.00197315,0,0,2.001908,6.003817,1.005566,-0.9526564,0.900284,-0.9099972
677,22.56667,0.001879222,0.001560422,9.681687,9.379359,3.390417,0.1278926,56.1165,0.00196967,0,0,2.00191,6.00382,1.005564,-0.9526539,0.9002818,-0.9099972
677.05,22.56833,-0.002093251,-0.001682603,9.681451,9.381115,3.40555,0.1293138,56.10063,0.001946435,0,0,2.001911,6.003823,1.005562,-0.9526515,0.9002796,-0.9099971
677.1,22.57,-0.002693688,-0.001738911,9.681215,9.382871,3.420682,0.1307349,56.08476,0.001930696,0,0,2.001913,6.003825,1.00556,-0.9526492,0.9002775,-0.9099971
677.15,22.57167,0.002422618,0.002214065,9.680978,9.384627,3.435814,0.1321561,56.06889,0.001926355,0,0,2.001914,6.003828,1.005558,-0.9526469,0.9002754,-0.909997
677.2,22.57333,0.003578726,0.003342929,9.680742,9.386383,3.450946,0.1335772,56.05302,0.001926022,0,0,2.001916,6.003831,1.005556,-0.9526446,0.9002733,-0.909997
677.25,22.575,-0.001750394,-0.001725458,9.680506,9.388139,3.466078,0.1349984,56.03715,0.001934506,0,0,2.001917,6.003834,1.005553,-0.9526422,0.9002711,-0.909997
677.3,22.57667,-0.002529621,-0.001953797,9.680269,9.389895,3.48121,0.1364195,56.02128,0.0019483,0,0,2.001918,6.003837,1.005551,-0.9526399,0.900269,-0.9099969
677.35,22.57833,0.0005993317,3.953514e-05,9.680033,9.391651,3.496342,0.1378406,56.00541,0.00196537,0,0,2.00192,6.00384,1.005549,-0.9526376,0.9002669,-0.9099969
677.4,22.58,-0.004476219,-0.004925968,9.679797,9.393407,3.511474,0.1392618,55.98954,0.00197064,0,0,2.001921,6.003842,1.005547,-0.9526352,0.9002648,-0.9099968
677.45,22.58167,-0.004540881,-0.003946601,9.67956,9.395163,3.526606,0.1406829,55.97367,0.001995577,0,0,2.001923,6.003845,1.005545,-0.9526329,0.9002626,-0.9099968
677.5,22.58333,0.004007889,0.004063664,9.679324,9.396919,3.541739,0.1421041,55.9578,0.001990996,0,0,2.001924,6.003848,1.005543,-0.9526306,0.9002605,-0.9099967
677.55,22.585,0.003099232,0.004178737,9.67897,9.382502,3.542904,0.1426367,55.94238,0.001985336,0,0,2.001926,6.003852,1.005539,-0.9526271,0.9002573,-0.9099967
677.6,22.58667,0.0003278194,1.815652e-05,9.678616,9.368086,3.54407,0.1431694,55.92697,0.001981929,0,0,2.001928,6.003857,1.005536,-0.9526236,0.9002541,-0.9099966
677.65,22.58833,0.0009411644,0.001184647,9.678262,9.353669,3.545236,0.1437021,55.91155,0.001972077,0,0,2.00193,6.003861,1.005533,-0.9526201,0.9002509,-0.9099965
677.7,22.59,0.003679522,0.00387349,9.677908,9.339252,3.546401,0.1442348,55.89614,0.00195907,0,0,2.001933,6.003865,1.00553,-0.9526167,0.9002478,-0.9099965
677.75,22.59167,0.000587666,0.0006237585,9.677554,9.324835,3.547567,0.1447674,55.88073,0.00195374,0,0,2.001935,6.003869,1.005527,-0.9526132,0.9002446,-0.9099964
677.8,22.59333,-0.003987044,-0.003871376,9.6772,9.310419,3.548733,0.1453001,55.86531,0.00195008,0,0,2.001937,6.003874,1.005523,-0.9526097,0.9002414,-0.9099963
677.85,22.595,-5.626886e-05,-0.00030345,9.676846,9.296002,3.549898,0.1458328,55.8499,0.00194544,0,0,2.001939,6.003878,1.00552,-0.9526062,0.9002382,-0.9099963
677.9,22.59667,0.0006309481,0.0004621337,9.676492,9.281585,3.551064,0.1463655,55.83448,0.001931419,0,0,2.001941,6.003882,1.005517,-0.9526027,0.900235,-0.9099962
677.95,22.59833,-0.002338228,-0.003006212,9.676138,9.267168,3.552229,0.1468981,55.81907,0.001918609,0,0,2.001943,6.003886,1.005514,-0.9525992,0.9002318,-0.9099961
